,descripcion,nombre,partido,instagram,facebook,linkedin,tiktok,web,twitter,Circunscripción,Grado de estudio,Profesión,Cuatrienio,Fecha de nacimiento,Edad,Lugar de nacimiento,Género,Whatsapp,Oficina,Teléfono Oficina,Correo Electrónico,YouTube
177,"Alirio Uribe Muñoz, defensor de derechos humanos. Fue presidente del Colectivo de Abogados “José Alvear Restrepo”.Alirio Uribe Muñoz, de 53 años, santandereano de nacimiento, radicado en Bogotá desde muy joven, es abogado de la Universidad Católica, con especializaciones en Derecho Laboral y Relaciones Industriales de la Universidad Externado de Colombia y en Derechos Humanos de la Escuela Superior de Administración Pública – ESAP -.Fue integrante de la organización No Gubernamental Colectivo de Abogados “José Alvear Restrepo” durante 23 años, vicepresidente de la Federación Internacional de Derechos Humanos – FIDH – durante los períodos 1998-2000, 2000-2003 y 2003 – 2006, en los que fue encargado de misiones internacionales en países de América Latina, ex presidente de la Asociación de Especialistas de Derechos Humanos de la ESAP, miembro y ex presidente de la Asociación Colombiana de Abogados Laboralistas de Los Trabajadores.Igualmente ha sido vocero político del Techo Común, espacio donde confluyen las Plataformas de Derechos Humanos y Paz en Colombia, que reúnen más de 800 organizaciones de las redes Coordinación Colombia Europa Estados Unidos, Plataforma Colombiana Derechos Humanos Democracia y Desarrollo, Asamblea de la Sociedad Civil por la Paz y Alianza de Organizaciones Sociales y Afines.Fue Juez del Tribunal Permanente de los Pueblos en juicios éticos contra empresas multinacionales por su responsabilidad en graves violaciones de derechos humanos en América Latina y observador internacional durante el proceso que se siguió contra el ex presidente peruano Fujimori en el 2007, quien posteriormente fuese condenado.Durante 23 años de labores en el CCajar, Alirio asumió más de 200 acciones legales como parte civil en representación de víctimas o familiares dentro de los procesos adelantados por Fiscales y Jueces buscando el esclarecimiento de la verdad y la sanción penal de los responsables, acompañando a los afectados en las denuncias y en los procesos disciplinarios adelantados ante la Procuraduría con el fin de que los violadores a los derechos humanos sean separados del servicio, presentando demandas contra el Estado por homicidios, masacres, desapariciones forzadas y otras violaciones cometidas por sus agentes, buscando la reparación de los perjuicios morales y materiales causados a las víctimas o familiares. Presentó asimismo varias acciones ante instancias de Supervisión Internacionales ante la OEA (Comisión Interamericana de Derechos Humanos) y ONU por violaciones de derechos humanos.De tal manera, fue representante de víctimas en reconocidos casos, como el del asesinato del periodista Jaime Garzón, el del último senador de la Unión Patriótica Manuel Cepeda Vargas, en el crimen del profesor Alfredo Correa de Andreis, entre otros.Precisamente por su labor como abogado de víctimas de crímenes de Estado, fue el jurista más perseguido por el Departamento Administrativo de Seguridad – DAS -, en lo que se conoce como las interceptaciones ilegales del DAS, entidad que realizó un completo seguimiento de Uribe Muñoz, de su identificación personal, hoja de vida, información biográfica, tarjeta profesional, pasaporte, certificado judicial, estado civil, estudios realizados, dirección de residencia, hábitos, debilidades y fortalezas, lugares frecuentados, estructura familiar, nombre de los hijos y padres, amigos y compañeros de trabajo, cuentas bancarias, créditos y contactos en el exterior.Igualmente contribuyó al impulso de múltiples demandas públicas ante la Corte Constitucional y ante el Consejo de Estado con el fin de que normas que propiciaban o eran violatorias de los derechos humanos, y que atentaban contra los principios democráticos plasmados en la Constitución y en las normas de la OEA, ONU y OIT fueran retiradas de la legislación con la declaratoria de inconstitucionalidad o de nulidad, como en el caso de bases militares estadounidenses y fuero penal militarDurante varias etapas de su vida como jurista, Alirio se ha desempeñado como profesor universitario con experiencia en pregrado, en especializaciones y diplomados en el área de los derechos humanos. Desde la cátedra, ha buscado comprometer nuevos abogados con la defensa, prevención y promoción de los derechos humanos en Colombia. Ha sido conferencista en múltiples eventos internacionales e igualmente ha contribuido a la discusión y análisis con artículos para revistas y otros medios de comunicación que muestran la realidad colombiana en estos temas.De manera más sistemática ha contribuido en varias publicaciones e investigaciones con temas que tienen que ver con la justicia e impunidad, sobre la exigibilidad y justiciabilidad de los DESC, la práctica sistemática de la tortura en la Región del Magdalena Medio, la integralidad de los derechos humanos y los mecanismos de protección, los abusos de los Estados de Excepción, la criminalización de la protesta popular, la situación carcelaria, los derechos humanos constitucionales, la agenda de paz, sobre el derecho a la salud, sobre el derecho a la alimentación, sobre la justicia universal, entre muchos otros temas en los que se combinan planteamientos teóricos con la práctica cotidiana de una dedicación exclusiva al trabajo de los derechos humanos.Uribe Muñoz recibió el 31 de marzo de 2003, el Premio para Defensores de Derechos Humanos Martín Ennals, otorgado a instituciones y personas por las redes mundiales más importantes en derechos humanos, entre ellas, Amnistía Internacional AI, Defensa de los Niños Internacional, Diakonie Human Rights Desk, Federación Internacional de Derechos Humanos FIDH, Human Rights Watch HRW, Organización Mundial contra la Tortura OMCT, Servicio Social Internacional por los Derechos Humanos, Comisión Internacional de Juristas, Internacional Alert y Huridocs.Este premio fue entregado por su lucha constante contra la corrupción y la impunidad en Colombia desde principios de los años 90, época en la cual, Uribe Muñoz, centró su trabajo en investigar la implicación de los grupos paramilitares en connivencia con el Estado en los asesinatos políticos, las desapariciones y desplazamientos forzados de cientos de colombianos. El premio le fue entregado por el entonces Alto Comisionado de las Naciones Unidas para los Derechos Humanos, Sergio Vieira de Mello.Así mismo, recibió de manos de Jacques Chirac Presidente de Francia, el Premio de Derechos Humanos de la Republica Francesa para el Colectivo de Abogados Jose Alvear Restrepo, el 10 de diciembre de 1996 en el Palacio Presidencial del Elise en la ciudad de Paris.",Alirio Uribe Muñoz,Pacto Histórico Coalición,,https://www.facebook.com/pages/Alirio-Uribe-Mu%C3%B1oz/556710264403289?ref=hl,,,,,Circunscripción Territorial de Bogotá en Distrito Capital,Especialización,Abogado/a,2022 - 2026,28 de noviembre de 1960,62,Bucaramanga,Masculino,3125874958,506B - 509B Ed. Nuevo Congreso,4325100 ext: 4483 - 4484 - 4485,,http://www.youtube.com/channel/UCK3UPqAp3_Hd_MRmS6QU0ug
178,"Profesional en Gobierno y Relaciones Internacionales de la Universidad Externado de Colombia, con estudios de profundización y experiencia en Derechos Humanos, Políticas Públicas, Planeación del Desarrollo, entre otros. Tiene título de maestría en Política Social de la Pontificia Universidad Javeriana.Ha sido asesor de Derechos Humanos de la Federación Nacional de Concejales, joven investigador de la Universidad Militar Nueva Granada y coordinador asistente de los posgrados en Gobierno y Políticas Públicas de la Universidad Externado.Ha actuado como observador internacional de las elecciones en Honduras (2009), España (2011) y las primarias en Venezuela (2012). Entre 2012 y 2014, ejerció como vicepresidente de la Unión Democrática Internacional de Jóvenes (IYDU por sus siglas en inglés). Fue asesor del Procurador General de la Nación para asuntos de descentralización y entidades territoriales.Tomado de: http://www.josejaimeuscategui.com/acerca-de/",José Jaime Uscátegui Pastrana,Centro Democrático,https://www.instagram.com/jjuscategui/,https://www.facebook.com/pg/jjuscategui/about/,,,,https://twitter.com/jjUscategui,Circunscripción Territorial de Bogotá en Distrito Capital,Maestría,Politólogo/a,2022 - 2026,8 de julio de 1981,41,Bogotá,Masculino,311 2566582,Capitolio Nacional - Piso 3,4325100 ext: 5307 - 5310,,
179,"Bachiller académico y técnico en Sistemas. Trayectoria pública y política en la que no se reporta año: Presidente de la Junta de Acción Comunal por más de 8 años de la Inspección de El Tigre en Valle del Guamuez; es voluntario de la Defensa Civil, transportador fluvial y técnico y entrenador de fútbol.",Jhon Fredi Valencia Caicedo,Consejo Comunitario Los Andes,https://www.instagram.com/jhon_fredi_valencia/?igshid=YmMyMTA2M2Y%3D,https://www.facebook.com/JhonFrediValenciaOficial/about,,,,https://twitter.com/JhonFrediValenc,C Transitoria Especial de Paz - CITREP en Putumayo,Técnica,Ingeniero/a,2022 - 2026,1 de enero de 1982,41,El Bordo,Masculino,,543B - Edificio Nuevo del Congreso,(57+1) 3904050 ext: 3102,jhon.valencia@camara.gov.co,
180,"Economista de la Universidad Industrial de Santander, Magíster en Economía Social de la UNGS de Argentina",Juan Carlos Vargas Soler,Aprocasur - Asociación de Productores de Cacao,https://www.instagram.com/juan_carlos_vs/?hl=es,https://www.facebook.com/JUANCAVAS,,,,https://twitter.com/JuanCarlos_vs,C Transitoria Especial de Paz - CITREP en Bolívar,Maestría,Economista,2022 - 2026,2 de abril de 1982,41,Santa Rosa del Sur,Masculino,,Carrera 7 #8 – 68 Edificio Nuevo del Congreso – oficina 213B,(+57) (601) 3904050; ext. 3261,juan.vargas@camara.gov.co,
181,"Química industrial de la Corporación Tecnológica de Bogotá (2004), y luego en la Universidad de Ciencias Aplicadas y Ambientales (2007); posteriormente realizó un posgrado en la Pontificia Universidad Javeriana (2012) en la que obtuvo el título de maestría en ciencias biológicas. Además de ser docente investigadora de la Universidad de Cundinamarca durante seis años.",Leider Alexandra Vásquez Ochoa,Pacto Histórico Coalición,https://www.instagram.com/alexandravasoch/?igshid=YmMyMTA2M2Y%3D,https://www.facebook.com/alexandravasquezochoa/,https://www.linkedin.com/in/alexandra-v%C3%A1squez-ochoa-6906b467/?originalSubdomain=co,,,https://twitter.com/alexandravasoch,Circunscripción Territorial de Cundinamarca en Cundinamarca,Maestría,Químico/a,2022 - 2026,20 de agosto de 1976,46,Soacha,Femenino,,509 - 510 - Edificio Nuevo del Congreso,,leider.vasquez@camara.gov.co,
182,Economista con especializaciones en Gestión Pública y Gobierno y en Políticas Públicas.https://concejodepasto.gov.co/wp-content/uploads/2020/09/Hoja-de-vida-Erick-Velasco.pdf,Erick Adrian Velasco Burbano,Pacto Histórico Coalición,https://www.instagram.com/eravelasco/,https://www.facebook.com/erickvelascocamara,,,,https://twitter.com/eravelasco,Circunscripción Territorial de Nariño en Nariño,Especialización,Economista,2022 - 2026,29 de octubre de 1984,38,Pasto,Masculino,,,,,
183,"Ingeniera Industrial especialista en Gerencia en la Calidad de Servicios de Salud y Maestría en Desarrollo Rural. Realizó estudios en Evaluación Financiera, Económica y Social de la Universidad de los Andes y una Gerencia en la Calidad de los servicios de Salud de la Universidad del Bosque. Fue consultora en relaciones interinstitucionales de la Fundación Bacatá (2011 - 2014).Tomado de: https://partidoliberal.org.co/PartidoLiberalSenadores2018/?id=56#gallery-4http://www.olgaluciavelasquez.com/olga-lucia",Olga Lucía Velásquez Nieto,Alianza Verde,https://www.instagram.com/olgalvelasquez/?hl=es,https://www.facebook.com/olgalvelasquezn,,,,https://twitter.com/olgalvelasquez,Circunscripción Territorial de Bogotá en Distrito Capital,Especialización,Ingeniero/a,2022 - 2026,Invalid Date,Sin edad asignada,Villavicencio,Femenino,,,,,
184,"Es abogada de la Corporación Universitaria Regional del Caribe CURC-IAFIC, actualmente cursa una especialización en Derecho Administrativo en la Universidad Libre. En el sector público se ha desempeñado como Edilesa de la localidad Histórica y del Caribe Norte en la ciudad de Cartagena desde el año 2015 hasta el año 2021.",Angela María Vergara González,Conservador Colombiano,https://www.instagram.com/angelavergarag/?fbclid=IwAR1ltY2qQ9O_yb8uQM6jDS-Zxqq8W-zdEKWFSCHKL_G4pHySgrtt-Dm2hgc,https://www.facebook.com/Angelavergarag/?locale=es_LA,,,,https://twitter.com/AMVergaraG,Circunscripción Territorial de Bolívar en Bolívar,Universitaria,Abogado/a,2022 - 2026,2 de noviembre de 1986,36,Cartagena,Femenino,,231 - 232 - Edificio Nuevo del Congreso,(57+1) 3904050 ext: 3297,,
185,"Abogado, Especialista en Derecho de los Negocios de la Universidad Externado de Colombia, y Maestría en Derecho Urbano, Desarrollo Territorial y Sostenible.Ha tenido experiencia como Director de proyectos agropecuarios en el sector privado, Asesor del Senado de la República, Gobernador de Santander (Encargado), Secretario de Desarrollo Social, Cultural Turismo y Secretario General de la Gobernación de Santander.Fuente: http://www.caracter.co/oscarvillamizarmeneses/",Óscar Leonardo Villamizar Meneses,Centro Democrático,,https://www.facebook.com/OscarVillamiz?ref=hl,https://co.linkedin.com/in/oscar-villamizar-meneses-1105b1133,,,https://twitter.com/OscarVillamiz,Circunscripción Territorial de Santander en Santander,Maestría,Abogado/a,2022 - 2026,3 de mayo de 1985,38,Floridablanca,Masculino,,Capitolio Piso 3,4325100 ext: 5337 -5361 - 5494,,https://www.youtube.com/channel/UCO0UQRZDZB-LmnIrP3u5jSQ
186,"Estudió Derecho en la Universidad de Ibagué con Especialización en Derecho Administrativo de la Universidad Nacional de Colombia y Máster en Acción Política, Fortalecimiento Institucional y Participación Ciudadana en el Estado de Derecho de la Universidad Francisco de Vitoria, Colegio de Abogados de Madrid. Recientemente culminó su Maestría en Derecho Constitucional en la Universidad Externado de Colombia.A sus 36 años, Juan Carlos Wills ha ocupado importantes cargos en el ámbito político realizando ejercicios de representación, coordinación y ejecución de proyectos de repercusión administrativa y social con resultados que demuestran su capacidad profesional y compromiso con las comunidades.Entre los más destacados ejercicios profesionales del Representante Wills se encuentran:Coordinador de las Nuevas Generaciones del Tolima,Codirector Municipal del Directorio Conservador de Ibagué,Secretario General del Consejo Municipal de Ibagué,Coordinador de Análisis Político y enlace Zona Andina de la Organización Demócrata Cristiana de América (ODCA) en México,Secretario General de la Fábrica de Licores del Tolima,Asesor de la Presidencia del Directorio Nacional Conservador,Cofundador y director de la Escuela de Formación Política “Gilberto Álzate Avendaño”Secretario General del Partido Conservador por casi 5 años, tres veces ratificado.Tomado de: www.juanwills,com",Juan Carlos Wills Ospina,Partido Conservador Partido de la U Coalición,,https://www.facebook.com/JuanCWills,,,,https://twitter.com/juanchowills,Circunscripción Territorial de Bogotá en Distrito Capital,Maestría,Abogado/a,2022 - 2026,12 de septiembre de 1981,41,Ibagué,Masculino,3118027476,Capitolio Piso 1,4325100 ext: 5352 - 5399,,
187,"Bachiller Pedagógico, licenciado en Educación Básica Primaria, Especialista en Gerencia de Instituciones Educativas, especialista en Gestión Pública, Magister en Dirección y Administración de empresas, y actualmente cursa últimos semestres en Derecho.",Gerardo Yepes Caro,Conservador Colombiano,https://www.instagram.com/gerardoyepescaro/,https://www.facebook.com/SoyGerardoYepesCaro,,,,https://mobile.twitter.com/gerardoyepes_,Circunscripción Territorial de Tolima en Tolima,Maestría,Docente,2022 - 2026,20 de julio de 2022,Sin edad asignada,Santa Isabel,Masculino,,,,,
188,"Médico Cirujano, con especialización en Gerencia en Salud, Seguridad Social, Salud Familiar y en Auditoría Médica, tiene una experiencia de más de 20 años, destacándose por su excelente desempeño en la coordinación de programas de Promoción y Mantenimiento de la Salud, así como de importantes proyectos y organizaciones del sector salud.• Como médico ha laborado en Casacará, Codazzi y la Jagua de Ibirico en el departamento del César. En el área de la salud departamento del Atlántico, laboro en el Hospital Pediátrico y clínicas del Seguro Social, donde ocupó diferentes cargos en la parte asistencial, y gerenció la clínica norte del Seguro Social.• En 2004 fue elegido como Concejal del Distrito de Barranquilla, en donde se dio a conocer por su gestión, responsabilidad y compromiso con la comunidad. Durante su ejercicio como Concejal, lideró procesos y foros para la realización de las obras hidráulicas para la profundización del canal navegable del Río Magdalena, presentó y promovió proyectos de Protección del Medio Ambiente por la contaminación de fuentes móviles.http://www.camara.gov.co/representantes/armando-antonio-zabarain-de-arceRepresentante a la Cámara por el departamento del Atlántico desde 2010.",Armando Antonio Zabaraín Darce,Conservador Colombiano,https://www.instagram.com/armandozabaraind/?hl=es,https://www.facebook.com/profile.php?id=100070516189773,,,,https://twitter.com/armandozabarain,Circunscripción Territorial de Atlántico en Atlántico,Especialización,Ciencias de la Salud,2022 - 2026,26 de julio de 1954,68,Fundación,Masculino,300 804 0856,525 - 526 Ed. Nuevo Congreso,4325100 ext: 3569 - 3570 - 3571,armandozabarain@hotmail.com,https://www.youtube.com/watch?v=VvEeZwmNbhM
