"codigo_dane","descripcion"
"8142","Operador de máquina extrusora de material plástico"
"8142","Operador de máquina laminadora de material plástico"
"8142","Operador de máquina mezcladora de plástico"
"8142","Operador de máquina moldeadora de inyección de plástico"
"8142","Operador de máquina moldeadora de objetos de material plástico"
"8142","Operador de máquina moldeadora de plástico por compresión"
"8142","Operador de máquina pulidora de material plástico"
"8142","Operador de máquina pulidora de plástico"
"8142","Operador de máquina selladora de plástico"
"8142","Operador de máquina taladradora de objetos de material plástico"
"8142","Operador de máquina termoformadora de plástico"
"8142","Operador de prensa troqueladora de plásticos"
"8142","Prensista moldeador de discos fonográficos"
"8142","Pulidor de productos de plásticos "
"8143","Operadores de máquinas para fabricar productos de papel"
"8143","Confeccionador de bolsas y sobres de papel"
"8143","Encolador de cajas de cartón"
"8143","Moldeador de papel mache"
"8143","Operador de corrugadora de papel "
"8143","Operador de fabricación de empaques papel"
"8143","Operador de máquina corrugadora de cartón"
"8143","Operador de máquina cortadora de cajas de cartón"
"8143","Operador de máquina de cortar y plegar cartón"
"8143","Operador de máquina de fabricación de artículos de cartón"
"8143","Operador de máquina de fabricación de artículos de papel"
"8143","Operador de máquina de fabricación de bolsas de papel"
"8143","Operador de máquina de fabricación de cajas de cartón"
"8143","Operador de máquina de fabricación de productos de papel"
"8143","Operador de máquina de fabricación de sobres de papel"
"8143","Operador de máquina estampadora de papel"
"8143","Operador de máquina forradora de cartón"
"8143","Operador de máquina plegadora de cajas de cartón"
"8143","Operador de máquina plegadora de productos de papel "
"8143","Prensista, troquelador de artículos de papel"
"8151","Operadores de máquinas de preparación de fibras, hilado y devanado"
"8151","Devanador de fibras textiles "
"8151","Encanillador de textiles"
"8151","Operador de abridora y mezcladora de textiles"
"8151","Operador de cardas"
"8151","Operador de engomadora de hilados"
"8151","Operador de hilatura "
"8151","Operador de máquina acondicionadora de fibras"
"8151","Operador de máquina banco de estiraje de fibras textiles"
"8151","Operador de máquina bobinadora de hilo e hilaza"
"8151","Operador de máquina combinadora de fibras"
"8151","Operador de máquina continua de fibras textiles"
"8151","Operador de máquina continua de hilados"
"8151","Operador de máquina de doblaje de hilo e hilaza"
"8151","Operador de máquina de estiraje de fibras textiles"
"8151","Operador de máquina de hilado de fibras sintéticas"
"8151","Operador de máquina de hilado de fibras textiles"
"8151","Operador de máquina de hilado de hilo e hilaza"
"8151","Operador de máquina de mechera en fino de fibras textiles"
"8151","Operador de máquina de preparación de fibras textiles"
"8151","Operador de máquina de rotores textiles"
"8151","Operador de máquina devanadora de hilos "
"8151","Operador de máquina devanadora de troquilones de hilo e hilaza"
"8151","Operador de máquina lavadora de fibras textiles"
"8151","Operador de máquina mezcladora de fibras textiles"
"8151","Operador de máquina napadora de cinta"
"8151","Operador de máquina napadora de fibras textiles"
"8151","Operador de máquina napadora de mechas textiles"
"8151","Operador de máquina peinadora de fibras textiles"
"8151","Operador de máquina retorcedora de hilos e hilaza"
"8151","Operador de maquina reunidora de fibras textiles"
"8151","Operador de maquina reunidora de mechas de algodón"
"8151","Operador de mechera de textiles"
"8151","Ovillador de hilo e hilaza"
"8151","Plegador de hilos"
"8152","Operadores de telares y otras máquinas tejedoras"
"8152","Enlazador de cartones jacquard"
"8152","Operador de enrolladora de tela"
"8152","Operador de máquina automática de textiles"
"8152","Operador de máquina bordadora de textiles"
"8152","Operador de máquina de fabricación de alfombras"
"8152","Operador de máquina de fabricación de mallas y redes"
"8152","Operador de máquina de fabricación de paños"
"8152","Operador de máquina de tejedora de tejido de punto "
"8152","Operador de máquina de urdido sobre plegadora de tejidos"
"8152","Operador de máquina ganchillera"
"8152","Operador de máquina pasadora de hilos de urdimbre"
"8152","Operador de máquina tejedora"
"8152","Operador de máquina tejedora de alfombras"
"8152","Operador de máquina tejedora de calcetería"
"8152","Operador de máquina tejedora de encajes"
"8152","Operador de máquina tejedora de punto"
"8152","Operador de máquina urdidora "
"8152","Operador de telar"
"8152","Operador de telar de calcetería"
"8152","Operador de telar de fabricación de encajes"
"8152","Operador de telar de tejido alfombras"
"8152","Operador de telar de tejidos"
"8152","Operador de telar jacquard"
"8152","Operador de urdido"
"8152","Operador de urdiembre de textiles"
"8152","Picador de cartones jacquard"
"8152","Tejedor de telar jacquard"
"8152","Tejedor de telar mecánico"
"8152","Urdidor de textiles"
"8153","Operadores de máquinas de coser"
"8153","Cosedor de confección en serie de prendas de vestir"
"8153","Costurero de confección en serie"
"8153","Empretinador de confección"
"8153","Operador de fileteadora de confección"
"8153","Operador de máquina basteadora"
"8153","Operador de máquina bordadora de confección"
"8153","Operador de máquina de acolchado "
"8153","Operador de máquina de bordar"
"8153","Operador de máquina de confección de ropa"
"8153","Operador de máquina de coser"
"8153","Operador de máquina de coser artículos textiles"
"8153","Operador de máquina de coser collarín"
"8153","Operador de máquina de coser con doble aguja"
"8153","Operador de máquina de coser cuero"
"8153","Operador de máquina de coser pieles"
"8153","Operador de máquina de coser prendas de cuero"
"8153","Operador de máquina de coser prendas de vestir"
"8153","Operador de máquina de coser sombreros"
"8153","Operador de máquina de coser tapicería de muebles"
"8153","Operador de máquina de tapicería de muebles"
"8153","Operador de máquina dobladilladora"
"8153","Operador de máquina industrial en confección de ropa"
"8153","Operador de máquina ojaladora"
"8153","Operador de máquina plana"
"8153","Operador de máquina plana bordadora"
"8153","Operador de máquina plana collarín"
"8153","Operador de máquina plana de confección"
"8153","Operador de máquina plana fileteadora "
"8153","Operador de máquina zigzadora"
"8154","Operadores de máquinas de blanqueamiento, teñido y limpieza de tejidos"
"8154","Aderezador de seda"
"8154","Batanero de productos textiles"
"8154","Mercerizador de productos textiles"
"8154","Mezclador de tinturas textiles"
"8154","Operador de calandria de productos textiles"
"8154","Operador de calandria de tejidos"
"8154","Operador de calandria de textiles"
"8154","Operador de centrífuga de textiles"
"8154","Operador de equipo de limpieza de textiles"
"8154","Operador de estampado de textiles"
"8154","Operador de línea de acabado de textiles "
"8154","Operador de línea de blanqueado de textiles "
"8154","Operador de línea de tinturado de textiles "
"8154","Operador de máquina blanqueadora de productos textiles"
"8154","Operador de máquina de blanqueamiento de tejidos"
"8154","Operador de máquina de calandria satinadora de textiles"
"8154","Operador de máquina de texturizado de textiles"
"8154","Operador de máquina de tintura de hilados"
"8154","Operador de máquina de tintura de hilos e hilados"
"8154","Operador de máquina de tintura de prendas de vestir"
"8154","Operador de máquina de tintura de tejidos"
"8154","Operador de máquina de tintura de textiles"
"8154","Operador de máquina de tintura y acabado de textiles"
"8154","Operador de máquina desgomadora de seda"
"8154","Operador de máquina encogedora de productos textiles"
"8154","Operador de máquina estiradora de textiles"
"8154","Operador de máquina impermeabilizadora de textiles"
"8154","Operador de máquina plegadora de textiles"
"8154","Operador de secadora de hilados y tejidos"
"8154","Polimerizador de textiles"
"8154","Prensista de lavandería "
"8154","Teñidor de textiles"
"8154","Tintorero de fibras "
"8154","Tintorero de hilos"
"8154","Tintorero de lavandería "
"8154","Tintorero de textiles "
"8154","Tundidor de textiles"
"8155","Operadores de máquinas de tratamiento de pieles y cueros"
"8155","Operador de máquina adobadora para la preparación de cueros"
"8155","Operador de máquina cortadora de cuero"
"8155","Operador de máquina de curtido"
"8155","Operador de máquina de depilación de cueros"
"8155","Operador de máquina de descarne de cueros"
"8155","Operador de máquina de descarne de pellejos"
"8155","Operador de máquina de estirado de cueros"
"8155","Operador de máquina de estirado de pieles"
"8155","Operador de máquina de preparación de cueros"
"8155","Operador de máquina de tintura de cueros"
"8155","Operador de máquina de tintura de pieles"
"8155","Operador de máquina de tratamiento de pellejos"
"8155","Operador de máquina de tratamiento de pieles y cueros"
"8155","Operador de máquina de zurrado e igualación de pelambres y pieles"
"8155","Operador de máquina desvenadora de pieles y cueros"
"8155","Operador de máquina lavadora de cueros"
"8155","Operador de máquina mezcladora de fieltros"
"8155","Operador de máquina templadora de pieles y cueros"
"8155","Pintador a máquina o rodillo de pieles y cueros"
"8156","Operadores de máquinas para la fabricación de calzado y afines"
"8156","Cortador de suelas a máquina"
"8156","Montador de puntas a máquina para la fabricación de calzado"
"8156","Operador de máquina de coser calzado"
"8156","Operador de máquina de fabricación de calzado"
"8156","Operador de máquina de fabricación de calzado de deporte"
"8156","Operador de máquina de fabricación de calzado ortopédico"
"8156","Operador de máquina de marroquinería"
"8156","Operador de máquina de montaje de calzado"
"8156","Operador de máquina de repujado de calzado"
"8156","Operador de máquina desbastadora para la fabricación de calzado"
"8156","Operador de máquina pegadora de partes de calzado"
"8156","Operador de máquina pegadora de suelas "
"8156","Operador de máquina ribeteadora de calzado"
"8156","Operador de prearmado de artículos de marroquinería"
"8156","Operador de prearmado de calzado"
"8156","Operador en la preparación de partes de calzado"
"8156","Pulidor de calzado en máquina"
"8156","Vulcanizador de calzado"
"8157","Operadores de máquinas de lavandería"
"8157","Auxiliar de lavanderia"
"8157","Clasificador de ropa de lavandería"
"8157","Desmanchador de lavandería"
"8157","Lavador de cortinas a máquina"
"8157","Operador de equipo de lavandería "
"8157","Operador de equipo de limpieza de alfombras"
"8157","Operador de máquina de lavado en seco "
"8157","Operador de máquina de lavadora de textiles"
"8157","Operador de máquina de lavandería"
"8157","Operador de máquina de limpieza en seco"
"8157","Operador de máquina de planchado de lavandería"
"8157","Operador de máquina de secado de prendas de vestir"
"8157","Operador de máquina de secado de productos textiles"
"8157","Operador de prensa de planchado al vapor de textiles"
"8157","Operador de prensa de planchado de textiles"
"8159","Operadores de máquinas para fabricar productos textiles y artículos de piel y cuero no clasificados en otros grupos primarios"
"8159","Acabador y adornador de sombreros"
