,descripcion,nombre,partido,instagram,facebook,linkedin,tiktok,web,twitter,Circunscripción,Grado de estudio,Profesión,Cuatrienio,Fecha de nacimiento,Edad,Lugar de nacimiento,Género,Whatsapp,Oficina,Teléfono Oficina,Correo Electrónico,YouTube
81,"Hijo de uno de los diputados del Valle asesinados por las Farc, Jairo Hoyos Salcedo, lideró el Sí en su departamento, además de haber hecho varios actos a favor de la paz.Arrancó en el partido de su padre, el conservador: en 2011 tuvo una palomita de seis meses en el Concejo de Cali y fue electo en propiedad para el periodo siguiente. En 2012 perdió la investidura por haber firmado contratos en la Alcaldía anterior, un falló que revocó el Consejo de Estado en 2015, cuando fue precandidato a la Alcaldía por los azules.Tomado de: La Silla Vacía https://bit.ly/2LA45aL",John Jairo Hoyos García,Partido de la U - Partido de la Unión por la Gente,,https://www.facebook.com/johnjairohoyosg/,,,,https://twitter.com/jjhoyos107,Circunscripción Territorial de Valle del Cauca en Valle del Cauca,Universitaria,Ingeniero/a,2018-2022,1 de septiembre de 1968,54,Cali,Masculino,,417 - 418 - Ed. Nuevo del Congreso,4325100 ext: 3452 - 3453,,
82,,Samuel Alejandro Hoyos Mejia,Centro Democrático,,https://www.facebook.com/SamuelHoyosCD,,,,,Circunscripción Territorial de Bogotá en Distrito Capital,Universitaria,Psicólogo/a,2018-2022,30 de mayo de 1984,39,Bogotá,Masculino,3175554437,417B - 418B Ed. Nuevo Congreso,4325100 ext 3642 - 3643 - 3645,,https://www.youtube.com/channel/UCYNfokeFgO93-JIerQuTGCw
83,"Abogada, especialista en derecho administrativo, gobierno municipal y gerente en servicios de salud. Ha dedicado toda su vida laboral al sector público, se define como una mujer trabajadora, disciplinada pero a la vez cercana a la comunidad y sensible a sus necesidades y problemáticas.- Personera delegada para la vigilancia de la contratación estatal de la ciudad de Cali- Jefe del Departamento seccional de Bienes y Servicios en el Instituto de Seguros Sociales- Subgerente Administrativa y financiera en la Empresa Social del Estado Antonio Nariño- Subgerente Administrativa y Financiera del Banco Agrario de Colombia- En el año 2011 fue elegida Concejal de Cali para el periodo 2012-2015, logrando la mayor votación de las mujeres en esta Corporación.- En enero de 2016 fue llamada a dirigir la Secretaría General de la Gobernación del Valle del Cauca.Como Parlamentaria hace parte de la Comisión Séptima encargada de temas relacionados al Sector Salud, Laboral, Mujeres, vivienda y deporte entre otros, además, es miembro de la Comisión de equidad de Género del Congreso de la República desde donde lidera importantes iniciativas en pro de la prevención y atención de las violencias a razón de género, fortalecer el empoderamiento y la participación de la mujer en la vida política y social del país.Tomado de: http://normahurtado.com/hoja-de-vida/",Norma Hurtado Sánchez,Partido de la U - Partido de la Unión por la Gente,,https://www.facebook.com/normahurtados/,,,,https://twitter.com/normahurtados,Circunscripción Nacional en Valle del Cauca,Especialización,Abogado/a,2022 - 2026,13 de octubre de 1969,53,Buga,Femenino,,422 - Ed. Nuevo del Congreso,4325100 ext: 3577,,
84,"Indígena de la Etnia Embera Chami del Resguardo de San Lorenzo del Municipio de Riosucio Caldas, de Profesión Administrador Publico Territorial y Candidato a Magister en Administración Publica. Su Experiencia Organizativa, Política, Social y Administrativa la inicio como Cabildante de la Comunidad el Danubio en su resguardo, Consejero Municipal de Riosucio y Departamental de la Juventud, Fiscal del Cabildo del Resguardo, Gobernador Indígena del Cabildo del Resguardo Indígena de San Lorenzo, por 6 años consecutivos, Miembro del Consejo Regional Indígena de Caldas CRIDEC y filial a la Organización Indígena de Colombia ONIC, Gerente de Ingruma Stereo 98.1 FM, emisora de interés público, Alcalde Municipal de Riosucio periodo constitucional 2012-2015, Consejero Territorial de Planeación del Municipio de Riosucio, Gerente de INDISALUD, Farmacia Indígena, Integrante de la junta directiva del Hospital Departamental San Juan de Dios ESE, Integrante de la junta directiva de CORPOCALDAS Corporación Autónoma Regional de Caldas, Integrante de la junta directiva de EMPOCALDAS, empresa prestadora de servicios de agua Potable y alcantarillado de Caldas, Presidente Departamental del Movimiento Alternativo Indígena y Social MAIS, de Caldas, entre otros.Tomado de: página de MAIS http://bit.ly/2G2pw2h",Abel David Jaramillo Largo,MAIS - Movimiento Alternativo Indígena y Social,,https://www.facebook.com/abeldavidjaramillolargo/,,,,https://twitter.com/AbelDavidJara,Circunscripción Especial por Comunidades Indígenas en Comunidades Indígenas,Universitaria,Administrador/a público/a,2018-2022,17 de marzo de 1984,39,Riosucio,Masculino,,619 Ed. Nuevo del Congreso,4325100 ext: 3611 - 3613,,
85,"Jarava nació en el municipio de Corozal, pero cuando era niña su familia se mudó a Sincelejo. Es zootecnista egresada de la Universidad de Sucre, institución educativa en la que se conoció con Acuña cuando éste estudiaba Ingeniería Civil. Están casados desde hace 14 años, tienen tres hijos y a ella Acuña la describe como la “compañera incondicional” que ha estado a su lado desde el inicio de su carrera política.Milene Jarava se convirtió en el plan B de su esposo en la carrera por la Gobernación de Sucre. Acuña enfrenta una investigación por parapolítica y fue rechazado por los partidos de la Unidad Nacional, que se negaron a avalarlo como candidato.El Plan M, como Acuña bautizó la candidatura de su esposa, comenzó a promocionarse en las calles sucreñas seis días después de que ella renunció a la Asamblea de ese departamento. Antes de la publicación del logo de la campaña se conocía de su aspiración porque en la carta que le envió a la presidenta de esa corporación argumentó que dejaba su curul para “asumir las banderas del pueblo sucreño”. En esa misma misiva denunció una supuesta “conspiración” en contra de su esposo, que la hacían temer por su vida y la de su familia.Desde el 26 de marzo de 2015 milita en Opción Ciudadana porque a 100% por Colombia, partido cuya junta directiva integraban sus familiares, el Consejo Nacional Electoral lo despojó en enero de 2015 de la personería jurídica por no alcanzar el umbral tras las elecciones legislativas de 2014.Jarava llegó a la Asamblea de Sucre en enero de 2012 como la diputada con la mayor votación del periodo 2012-2015. El desaparecido movimiento Afrovides inscribió una lista cerrada que ella encabezó y sumó así 31.161 votos.Antes de ser diputada, Jarava fue durante dos años vocal de la Asociación de Zootecnistas del Sur de Bolívar (Azoosubol), agremiación que conformó con algunos de sus compañeros de universidad para promocionar su profesión y hacer trabajo comunitario en el sur de Bolívar. Al mismo tiempo se desempeñó como instructora del Sena. Después se dedicó a apoyar a su esposo en los cargos públicos que comenzó a desempeñar, el primero de ellos como concejal de Sincelejo entre 2003 y 2007.La candidatura de Jarava a la Gobernación tenía el respaldo de la familia Pestana de Córdoba, cuyo líder Pedro Pestana fue condenado en 2009 por parapolítica, y del congresista Antonio José Correa, cercano a la empresaria del chance Enilce López ‘la Gata’, condenada por homicidio.Actualmente es la heredera directa de la curul que deja Yahir Acuña por el departamento de Sucre.Tomado de: La Silla Vacía.http://bit.ly/2HytwqD",Milene Jarava Díaz,Partido de la U - Partido de la Unión por la Gente,,https://www.facebook.com/milenejarava/,,,,https://twitter.com/MileneJarava,Circunscripción Territorial de Sucre en Sucre,Universitaria,Zootecnista,2022 - 2026,27 de marzo de 1976,47,Corozal,Femenino,,4325100 ext: 3621 - 3622,406B - Ed. Nuevo del Congreso,,
86,"Trabajó en el diario El Heraldo (Barranquilla), Radio Morgan, La Voz de las Islas y en la oficina de Prensa de la gobernación del Archipiélago. Fue Secretaria de Turismo y Directora de Fenalco, de la Red de Solidaridad y del Sena. Además, pertenece a la Bancada por la Educación del Congreso de la República en el 2019, y tiene el Grado de Mayor en Reserva de la Fuerza Aérea Colombiana.Tomado de: https://elizabethjaypang.files.wordpress.com/2018/02/folleto-ejpd-l103.pdfTiene los siguientes títulos académicos:- Pregrado: Comunicación Social y Perodismo en la Universidad Autónoma del Caribe.- Especialización 1: Gestión Pública en la Escuela Superior de Administración Pública.- Especialización 2: Gestión Ambiental en la Universidad Nacional de Colombia.- Especialización 3: Administración Financiera en la Escuela de Administración de Negocios.- Maestría: Medio Ambiente y Desarrollo en la Universidad Nacional de Colombia.Pertenece a las siguientes comisiones legales y accidentales:- Comisión Legal Afro: Vicepresidenta.- Comisión de Derechos Humanos y Audiencias: integrante.La información académica, profesional y legislativa fue tomada directamente de la oficina de la congresista.",Elizabeth Jaypang Díaz,Liberal Colombiano,,https://www.facebook.com/elizabethjaypangdiaz/,,,,https://twitter.com/ejaypangdiaz,Circunscripción Territorial de San Andrés y Providencia en San Andrés y Providencia,Maestría,Comunicador/a social,2022 - 2026,4 de agosto de 1960,62,San Andrés,Femenino,,411 Ed. Nuevo del Congreso,4325100 ext: 3404 - 4003,,
87,,Hugues Manuel Lacouture Danies,Conservador Colombiano,,https://www.facebook.com/Hugues-Lacouture-155929221105505/?ref=page_internal,,,,https://twitter.com/HUGUESLACOUTURE,Sin circunscripción en ...,Sin grado de estudio,Abogado/a,2018-2022,Invalid Date,Sin edad asignada,San Juan del Cesar,Masculino,,,,,
88,"Ingeniero de minas con especialización en gerencia de proyectos.Fue asesor de la gobernación de Carlos Amaya y pidió licencia no remunerada para hacerle campaña al Sí en el plebiscito, volvió y a principios de 2017 se retiró para poder aspirar a la Cámara de Representantes.Fue concejal de Sogamoso en 2011, siendo el más votado de su partido.Tomado de: La Silla Vacíahttp://bit.ly/2oFoodt",Wilmer Leal Pérez,Alianza Verde,,https://www.facebook.com/wilmer.leal1?hc_ref=ARRrHfxxjDJlYrkQGuBvMAFhaC1aZ2_cDHxLd2LL92Qc6S5jwpf2ayyUk8f225aCMtI&fref=nf,,,,https://twitter.com/Wilmerlealp,Circunscripción Territorial de Boyacá en Boyacá,Especialización,Ingeniero/a,2018-2022,9 de abril de 1985,38,Sogamoso,Masculino,,423 - 511B Ed. Nuevo del Congreso,4325100 ext: 3543 - 4469,,
89,"Cundinamarques, técnico agrícola, abogado especializado en Derecho Constitucional. Durante 14 años se ha desempeñado en la vida pública en cargos de elección y designación como Concejal y Alcalde de Caparrapí, elegido durante tres periodos consecutivos, Diputado por Cundinamarca, así como Secretario de Agricultura Departamental y Representante a la Cámara.Fuente: http://bit.ly/mz5Xy8",Buenaventura León León,Conservador Colombiano,,https://www.facebook.com/leonleonbuenaventura,,,,https://twitter.com/bventuraleon,Circunscripción Territorial de Cundinamarca en Cundinamarca,Especialización,Abogado/a,2018-2022,14 de febrero de 1958,65,Caparrapí,Masculino,,528 - 529 Ed. Nuevo del Congreso,4325100 ext: 3638,buenaventura.leon@yahoo.es,
90,"Estudió Derecho público en Universidad Autónoma de Colombia y tiene un Master en Gobierno y Políticas Públicas de la Universidad Externado de Colombia.Ex alcalde de Topaipí, en Cundinamarca, se destacó por haber sido elegido por ‘Colombia Líder’ como uno de los 3 mejores alcaldes de municipios con menos de 10.000 habitantes, reconociendo su incansable dedicación a la superación de la pobreza como base para la construcción y consolidación de la paz con inversión social, excelencia administrativa y lucha por la equidad.Tomado de: http://www.partidodelau.com/jp/portfolio/john-alejandro-linares-camberos/",Jhon Alejandro Linares Camberos,Partido de la U - Partido de la Unión por la Gente,,https://www.facebook.com/alejandro.l.camberos,,,,https://twitter.com/linaresalej,Circunscripción Territorial de Cundinamarca en Cundinamarca,Maestría,Abogado/a,2018-2022,11 de noviembre de 2021,1,Topaipí,Masculino,,521B-522B Edificio Nuevo del Congreso,(57+1) 3904050 ext 3124 - 3561 - 3562,,
91,,Oscar Tulio Lizcano Gonzalez,Partido de la U - Partido de la Unión por la Gente,,,,,,,Circunscripción Territorial de Caldas en Caldas,Maestría,Economista,2018-2022,28 de junio de 1946,77,Cartago,Masculino,,233B - Ed. Nuevo del Congreso,4325100 ext: 3515 - 3430,,
92,"Desde el Congreso, se compromete a impulsar la inversión nacional e internacional y buscar el apoyo de las entidades públicas para cambiarle la cara al departamento del Vichada.Dentro de sus objetivos están temas de infraestructura, seguridad jurídica, desarrollo económico y ambiental, articulación con entidades y la proyección política para mejorar la economía del departamento a través de diversos proyectos.“Trabajaré de la mano con los empresarios para lograr que el departamento aumente su PIB mejorando la economía de la región con la inversión extrajera y nacional”Fuente: http://www.centrodemocratico.com/?p=2516",Gustavo Londoño García,Centro Democrático,,https://www.facebook.com/GustavoGobernador/,,,,https://twitter.com/_GustavoLondono,Circunscripción Territorial de Vichada en Vichada,Sin grado de estudio,Empresario,2018-2022,10 de diciembre de 1960,62,Cartago,Masculino,,613 Ed. Nuevo del Congreso,4325100 ext: 3074,,
93,"Politólogo que por primera vez se lanza a un cargo de elección popular. Comenzó a hacer política de la mano del liberal David Luna, cuando el hoy Ministro de las TIC era representante a la Cámara. También fue coordinador político de la campaña a la Alcaldía de Luna en 2011, y luego trabajó con él en el Ministerio de Trabajo. Aspiró por primera vez a un cargo de elección popular en 2018, en fórmula con el Senador Rodrigo Lara. Actualmente es representante a la Cámara por Cambio Radical e integrante de la Comisión Primera Constitucional.",José Daniel López Jiménez,Cambio Radical,,https://www.facebook.com/josedaniellopez,,,,https://twitter.com/lopezjosedaniel,Circunscripción Territorial de Bogotá en Distrito Capital,Maestría,Politólogo/a,2018-2022,12 de febrero de 1982,41,Bogotá,Masculino,,548B Ed. Nuevo del Congreso,4325100 ext: 4010 - 4011,,
